"","doc_id","text"
"6337","6337"," dinero politicos pueblo necesita dinero necesitamos sueldos alimentar vagos delicuentes representen pais pasan vagos"
"6338","6338","mejor postule reo penitenciaria provincialy veran mejores resultados"
"6339","6339"," mentira virus gente miedo pregunto ban campanas recuerden prohibido aglomeracion personas"
"6340","6340","porq dedica buscar plan piloto gentequeesta buscandoquecomerno trabajo ladoctoronquese llevado pais preocupece enquepaguen"
"6341","6341"," habla dignidad cristina reyes si asambleista parasito pais pre parasitos hacen leyes favor corrupcion"
"6342","6342","arauzcorrea ganadores dusteda revolucion si hizo progresos ecuador pueblo sabe hablen quieran"
"6343","6343"," locosasi infraestructura hospitales tampoco infraestructura colegios acondicionada situacion"
"6344","6344","pueden optar ir dias normales pandemia muertos votan ahora querran "
"6345","6345","cristina reyes hora trabaje otroa cosa inicio pasado asamblea politicatampoco queremos"
"6346","6346"," lastima permita tomada premio consuelo candidatura partido sabe apuntar da tiros ciegas tratar alcanzar mando pais"
"6347","6347","senor presidente suspenda dinero campanas electorales cancele medicos profesores"
"6348","6348"," planteles preparados pues recursos preparar establecimientos hagan prueba hijos"
"6349","6349"," coe firme documento compromete sufragar tosos gastos ocacione enfermedad caso contagio"
"6350","6350","sra ministra interes retornar estustediantes reportan otroos paises contagios estidiantes puede experimentar plan piloto"
"6351","6351"," cuanta gente dejado ingenieroresos personas trabajan diario listos aprovechan necesidad"
"6352","6352","carta presentacion trabajo nulo asamblea compromisos nadie favor familia cree"
"6353","6353","paguen sueldos servidores publicos ponen dia empleados aviacion civil retrasados mes sueldos"
"6354","6354"," probabilidades ganar senora siempre discurso siempre poder hacen desempleo educacion salusted inseguridad"
"6355","6355","actual asambleista paso funcion fiscalizar fiscalizacion ecuatoriano dinosaurios politicos siempre hacen dineros publicos"
"6356","6356"," desobediencia necesidad muchas familias disparate gobierno inutiles buscan justificar so torpeza"
"6357","6357"," riesgo economia pais corruptosquemanejan pais flamante ministra otroa circo"
"6358","6358","s i habre entonces vamos protestas sacar toodos corruptos hacen robar pais"
"6359","6359"," resultado crisis inducida actual gobierno decisiones ministro finanzas primero pueblo deusteda externa"
"6360","6360"," favor hagan permitan mismos politicos moral principios esten hotroaves candidatos posible"
"6361","6361"," pregunten ministro finanzas paguen tanta gente necesita sueldoquese apiaden pueblo"
"6362","6362"," dinero politicos pueblo necesita dinero necesitamos sueldos alimentar vagos delicuentes representen pais pasan vagos"
"6363","6363","mejor postule reo penitenciaria provincialy veran mejores resultados"
"6364","6364"," mentira virus gente miedo pregunto ban campanas recuerden prohibido aglomeracion personas"
"6365","6365","porq dedica buscar plan piloto gentequeesta buscandoquecomerno trabajo ladoctoronquese llevado pais preocupece enquepaguen"
"6366","6366"," habla dignidad cristina reyes si asambleista parasito pais pre parasitos hacen leyes favor corrupcion"
"6367","6367","arauzcorrea ganadores dusteda revolucion si hizo progresos ecuador pueblo sabe hablen quieran"
"6368","6368"," locosasi infraestructura hospitales tampoco infraestructura colegios acondicionada situacion"
"6369","6369","pueden optar ir dias normales pandemia muertos votan ahora querran "
"6370","6370","cristina reyes hora trabaje otroa cosa inicio pasado asamblea politicatampoco queremos"
"6371","6371"," lastima permita tomada premio consuelo candidatura partido sabe apuntar da tiros ciegas tratar alcanzar mando pais"
"6372","6372","senor presidente suspenda dinero campanas electorales cancele medicos profesores"
"6373","6373"," planteles preparados pues recursos preparar establecimientos hagan prueba hijos"
"6374","6374"," coe firme documento compromete sufragar tosos gastos ocacione enfermedad caso contagio"
"6375","6375","sra ministra interes retornar estustediantes reportan otroos paises contagios estidiantes puede experimentar plan piloto"
"6376","6376"," cuanta gente dejado ingenieroresos personas trabajan diario listos aprovechan necesidad"
"6377","6377","carta presentacion trabajo nulo asamblea compromisos nadie favor familia cree"
"6378","6378","paguen sueldos servidores publicos ponen dia empleados aviacion civil retrasados mes sueldos"
"6379","6379"," probabilidades ganar senora siempre discurso siempre poder hacen desempleo educacion salusted inseguridad"
"6380","6380","actual asambleista paso funcion fiscalizar fiscalizacion ecuatoriano dinosaurios politicos siempre hacen dineros publicos"
"6381","6381"," desobediencia necesidad muchas familias disparate gobierno inutiles buscan justificar so torpeza"
"6382","6382"," riesgo economia pais corruptosquemanejan pais flamante ministra otroa circo"
"6383","6383","s i habre entonces vamos protestas sacar toodos corruptos hacen robar pais"
"6384","6384"," resultado crisis inducida actual gobierno decisiones ministro finanzas primero pueblo deusteda externa"
"6385","6385"," favor hagan permitan mismos politicos moral principios esten hotroaves candidatos posible"
"6386","6386"," pregunten ministro finanzas paguen tanta gente necesita sueldoquese apiaden pueblo"
"6387","6387"," dinero politicos pueblo necesita dinero necesitamos sueldos alimentar vagos delicuentes representen pais pasan vagos"
"6388","6388","mejor postule reo penitenciaria provincialy veran mejores resultados"
"6389","6389"," mentira virus gente miedo pregunto ban campanas recuerden prohibido aglomeracion personas"
"6390","6390","porq dedica buscar plan piloto gentequeesta buscandoquecomerno trabajo ladoctoronquese llevado pais preocupece enquepaguen"
"6391","6391"," habla dignidad cristina reyes si asambleista parasito pais pre parasitos hacen leyes favor corrupcion"
"6392","6392","arauzcorrea ganadores dusteda revolucion si hizo progresos ecuador pueblo sabe hablen quieran"
"6393","6393"," locosasi infraestructura hospitales tampoco infraestructura colegios acondicionada situacion"
"6394","6394","pueden optar ir dias normales pandemia muertos votan ahora querran "
"6395","6395","cristina reyes hora trabaje otroa cosa inicio pasado asamblea politicatampoco queremos"
"6396","6396"," lastima permita tomada premio consuelo candidatura partido sabe apuntar da tiros ciegas tratar alcanzar mando pais"
"6397","6397","senor presidente suspenda dinero campanas electorales cancele medicos profesores"
"6398","6398"," planteles preparados pues recursos preparar establecimientos hagan prueba hijos"
"6399","6399"," coe firme documento compromete sufragar tosos gastos ocacione enfermedad caso contagio"
"6400","6400","sra ministra interes retornar estustediantes reportan otroos paises contagios estidiantes puede experimentar plan piloto"
"6401","6401"," cuanta gente dejado ingenieroresos personas trabajan diario listos aprovechan necesidad"
"6402","6402","carta presentacion trabajo nulo asamblea compromisos nadie favor familia cree"
"6403","6403","paguen sueldos servidores publicos ponen dia empleados aviacion civil retrasados mes sueldos"
"6404","6404"," probabilidades ganar senora siempre discurso siempre poder hacen desempleo educacion salusted inseguridad"
"6405","6405","actual asambleista paso funcion fiscalizar fiscalizacion ecuatoriano dinosaurios politicos siempre hacen dineros publicos"
"6406","6406"," desobediencia necesidad muchas familias disparate gobierno inutiles buscan justificar so torpeza"
"6407","6407"," riesgo economia pais corruptosquemanejan pais flamante ministra otroa circo"
"6408","6408","s i habre entonces vamos protestas sacar toodos corruptos hacen robar pais"
"6409","6409"," resultado crisis inducida actual gobierno decisiones ministro finanzas primero pueblo deusteda externa"
"6410","6410"," favor hagan permitan mismos politicos moral principios esten hotroaves candidatos posible"
"6411","6411"," pregunten ministro finanzas paguen tanta gente necesita sueldoquese apiaden pueblo"
"6412","6412"," dinero politicos pueblo necesita dinero necesitamos sueldos alimentar vagos delicuentes representen pais pasan vagos"
"6413","6413","mejor postule reo penitenciaria provincialy veran mejores resultados"
"6414","6414"," mentira virus gente miedo pregunto ban campanas recuerden prohibido aglomeracion personas"
"6415","6415","porq dedica buscar plan piloto gentequeesta buscandoquecomerno trabajo ladoctoronquese llevado pais preocupece enquepaguen"
"6416","6416"," habla dignidad cristina reyes si asambleista parasito pais pre parasitos hacen leyes favor corrupcion"
"6417","6417","arauzcorrea ganadores dusteda revolucion si hizo progresos ecuador pueblo sabe hablen quieran"
"6418","6418"," locosasi infraestructura hospitales tampoco infraestructura colegios acondicionada situacion"
"6419","6419","pueden optar ir dias normales pandemia muertos votan ahora querran "
"6420","6420","cristina reyes hora trabaje otroa cosa inicio pasado asamblea politicatampoco queremos"
"6421","6421"," lastima permita tomada premio consuelo candidatura partido sabe apuntar da tiros ciegas tratar alcanzar mando pais"
"6422","6422","senor presidente suspenda dinero campanas electorales cancele medicos profesores"
"6423","6423"," planteles preparados pues recursos preparar establecimientos hagan prueba hijos"
"6424","6424"," coe firme documento compromete sufragar tosos gastos ocacione enfermedad caso contagio"
"6425","6425","sra ministra interes retornar estustediantes reportan otroos paises contagios estidiantes puede experimentar plan piloto"
"6426","6426"," cuanta gente dejado ingenieroresos personas trabajan diario listos aprovechan necesidad"
"6427","6427","carta presentacion trabajo nulo asamblea compromisos nadie favor familia cree"
"6428","6428","paguen sueldos servidores publicos ponen dia empleados aviacion civil retrasados mes sueldos"
"6429","6429"," probabilidades ganar senora siempre discurso siempre poder hacen desempleo educacion salusted inseguridad"
"6430","6430","actual asambleista paso funcion fiscalizar fiscalizacion ecuatoriano dinosaurios politicos siempre hacen dineros publicos"
"6431","6431"," desobediencia necesidad muchas familias disparate gobierno inutiles buscan justificar so torpeza"
"6432","6432"," riesgo economia pais corruptosquemanejan pais flamante ministra otroa circo"
"6433","6433","s i habre entonces vamos protestas sacar toodos corruptos hacen robar pais"
"6434","6434"," resultado crisis inducida actual gobierno decisiones ministro finanzas primero pueblo deusteda externa"
"6435","6435"," favor hagan permitan mismos politicos moral principios esten hotroaves candidatos posible"
"6436","6436"," pregunten ministro finanzas paguen tanta gente necesita sueldoquese apiaden pueblo"
"6437","6437"," dinero politicos pueblo necesita dinero necesitamos sueldos alimentar vagos delicuentes representen pais pasan vagos"
"6438","6438","mejor postule reo penitenciaria provincialy veran mejores resultados"
"6439","6439"," mentira virus gente miedo pregunto ban campanas recuerden prohibido aglomeracion personas"
"6440","6440","porq dedica buscar plan piloto gentequeesta buscandoquecomerno trabajo ladoctoronquese llevado pais preocupece enquepaguen"
"6441","6441"," habla dignidad cristina reyes si asambleista parasito pais pre parasitos hacen leyes favor corrupcion"
"6442","6442","arauzcorrea ganadores dusteda revolucion si hizo progresos ecuador pueblo sabe hablen quieran"
"6443","6443"," locosasi infraestructura hospitales tampoco infraestructura colegios acondicionada situacion"
"6444","6444","pueden optar ir dias normales pandemia muertos votan ahora querran "
"6445","6445","cristina reyes hora trabaje otroa cosa inicio pasado asamblea politicatampoco queremos"
"6446","6446"," lastima permita tomada premio consuelo candidatura partido sabe apuntar da tiros ciegas tratar alcanzar mando pais"
"6447","6447","senor presidente suspenda dinero campanas electorales cancele medicos profesores"
"6448","6448"," planteles preparados pues recursos preparar establecimientos hagan prueba hijos"
"6449","6449"," coe firme documento compromete sufragar tosos gastos ocacione enfermedad caso contagio"
"6450","6450","sra ministra interes retornar estustediantes reportan otroos paises contagios estidiantes puede experimentar plan piloto"
"6451","6451"," cuanta gente dejado ingenieroresos personas trabajan diario listos aprovechan necesidad"
"6452","6452","carta presentacion trabajo nulo asamblea compromisos nadie favor familia cree"
"6453","6453","paguen sueldos servidores publicos ponen dia empleados aviacion civil retrasados mes sueldos"
"6454","6454"," probabilidades ganar senora siempre discurso siempre poder hacen desempleo educacion salusted inseguridad"
"6455","6455","actual asambleista paso funcion fiscalizar fiscalizacion ecuatoriano dinosaurios politicos siempre hacen dineros publicos"
"6456","6456"," desobediencia necesidad muchas familias disparate gobierno inutiles buscan justificar so torpeza"
"6457","6457"," riesgo economia pais corruptosquemanejan pais flamante ministra otroa circo"
"6458","6458","s i habre entonces vamos protestas sacar toodos corruptos hacen robar pais"
"6459","6459"," resultado crisis inducida actual gobierno decisiones ministro finanzas primero pueblo deusteda externa"
"6460","6460"," favor hagan permitan mismos politicos moral principios esten hotroaves candidatos posible"
"6461","6461"," pregunten ministro finanzas paguen tanta gente necesita sueldoquese apiaden pueblo"
"6462","6462"," dinero politicos pueblo necesita dinero necesitamos sueldos alimentar vagos delicuentes representen pais pasan vagos"
"6463","6463","mejor postule reo penitenciaria provincialy veran mejores resultados"
"6464","6464"," mentira virus gente miedo pregunto ban campanas recuerden prohibido aglomeracion personas"
"6465","6465","porq dedica buscar plan piloto gentequeesta buscandoquecomerno trabajo ladoctoronquese llevado pais preocupece enquepaguen"
"6466","6466"," habla dignidad cristina reyes si asambleista parasito pais pre parasitos hacen leyes favor corrupcion"
"6467","6467","arauzcorrea ganadores dusteda revolucion si hizo progresos ecuador pueblo sabe hablen quieran"
"6468","6468"," locosasi infraestructura hospitales tampoco infraestructura colegios acondicionada situacion"
"6469","6469","pueden optar ir dias normales pandemia muertos votan ahora querran "
"6470","6470","cristina reyes hora trabaje otroa cosa inicio pasado asamblea politicatampoco queremos"
"6471","6471"," lastima permita tomada premio consuelo candidatura partido sabe apuntar da tiros ciegas tratar alcanzar mando pais"
"6472","6472","senor presidente suspenda dinero campanas electorales cancele medicos profesores"
"6473","6473"," planteles preparados pues recursos preparar establecimientos hagan prueba hijos"
"6474","6474"," coe firme documento compromete sufragar tosos gastos ocacione enfermedad caso contagio"
"6475","6475","sra ministra interes retornar estustediantes reportan otroos paises contagios estidiantes puede experimentar plan piloto"
"6476","6476"," cuanta gente dejado ingenieroresos personas trabajan diario listos aprovechan necesidad"
"6477","6477","carta presentacion trabajo nulo asamblea compromisos nadie favor familia cree"
"6478","6478","paguen sueldos servidores publicos ponen dia empleados aviacion civil retrasados mes sueldos"
"6479","6479"," probabilidades ganar senora siempre discurso siempre poder hacen desempleo educacion salusted inseguridad"
"6480","6480","actual asambleista paso funcion fiscalizar fiscalizacion ecuatoriano dinosaurios politicos siempre hacen dineros publicos"
"6481","6481"," desobediencia necesidad muchas familias disparate gobierno inutiles buscan justificar so torpeza"
"6482","6482"," riesgo economia pais corruptosquemanejan pais flamante ministra otroa circo"
"6483","6483","s i habre entonces vamos protestas sacar toodos corruptos hacen robar pais"
"6484","6484"," resultado crisis inducida actual gobierno decisiones ministro finanzas primero pueblo deusteda externa"
"6485","6485"," favor hagan permitan mismos politicos moral principios esten hotroaves candidatos posible"
"6486","6486"," pregunten ministro finanzas paguen tanta gente necesita sueldoquese apiaden pueblo"
"6487","6487"," dinero politicos pueblo necesita dinero necesitamos sueldos alimentar vagos delicuentes representen pais pasan vagos"
"6488","6488","mejor postule reo penitenciaria provincialy veran mejores resultados"
"6489","6489"," mentira virus gente miedo pregunto ban campanas recuerden prohibido aglomeracion personas"
"6490","6490","porq dedica buscar plan piloto gentequeesta buscandoquecomerno trabajo ladoctoronquese llevado pais preocupece enquepaguen"
"6491","6491"," habla dignidad cristina reyes si asambleista parasito pais pre parasitos hacen leyes favor corrupcion"
"6492","6492","arauzcorrea ganadores dusteda revolucion si hizo progresos ecuador pueblo sabe hablen quieran"
"6493","6493"," locosasi infraestructura hospitales tampoco infraestructura colegios acondicionada situacion"
"6494","6494","pueden optar ir dias normales pandemia muertos votan ahora querran "
"6495","6495","cristina reyes hora trabaje otroa cosa inicio pasado asamblea politicatampoco queremos"
"6496","6496"," lastima permita tomada premio consuelo candidatura partido sabe apuntar da tiros ciegas tratar alcanzar mando pais"
"6497","6497","senor presidente suspenda dinero campanas electorales cancele medicos profesores"
"6498","6498"," planteles preparados pues recursos preparar establecimientos hagan prueba hijos"
"6499","6499"," coe firme documento compromete sufragar tosos gastos ocacione enfermedad caso contagio"
"6500","6500","sra ministra interes retornar estustediantes reportan otroos paises contagios estidiantes puede experimentar plan piloto"
"6501","6501"," cuanta gente dejado ingenieroresos personas trabajan diario listos aprovechan necesidad"
"6502","6502","carta presentacion trabajo nulo asamblea compromisos nadie favor familia cree"
"6503","6503","paguen sueldos servidores publicos ponen dia empleados aviacion civil retrasados mes sueldos"
"6504","6504"," probabilidades ganar senora siempre discurso siempre poder hacen desempleo educacion salusted inseguridad"
"6505","6505","actual asambleista paso funcion fiscalizar fiscalizacion ecuatoriano dinosaurios politicos siempre hacen dineros publicos"
"6506","6506"," desobediencia necesidad muchas familias disparate gobierno inutiles buscan justificar so torpeza"
"6507","6507"," riesgo economia pais corruptosquemanejan pais flamante ministra otroa circo"
"6508","6508","s i habre entonces vamos protestas sacar toodos corruptos hacen robar pais"
"6509","6509"," resultado crisis inducida actual gobierno decisiones ministro finanzas primero pueblo deusteda externa"
"6510","6510"," favor hagan permitan mismos politicos moral principios esten hotroaves candidatos posible"
"6511","6511"," pregunten ministro finanzas paguen tanta gente necesita sueldoquese apiaden pueblo"
"6512","6512"," dinero politicos pueblo necesita dinero necesitamos sueldos alimentar vagos delicuentes representen pais pasan vagos"
"6513","6513","mejor postule reo penitenciaria provincialy veran mejores resultados"
"6514","6514"," mentira virus gente miedo pregunto ban campanas recuerden prohibido aglomeracion personas"
"6515","6515","porq dedica buscar plan piloto gentequeesta buscandoquecomerno trabajo ladoctoronquese llevado pais preocupece enquepaguen"
"6516","6516"," habla dignidad cristina reyes si asambleista parasito pais pre parasitos hacen leyes favor corrupcion"
"6517","6517","arauzcorrea ganadores dusteda revolucion si hizo progresos ecuador pueblo sabe hablen quieran"
"6518","6518"," locosasi infraestructura hospitales tampoco infraestructura colegios acondicionada situacion"
"6519","6519","pueden optar ir dias normales pandemia muertos votan ahora querran "
"6520","6520","cristina reyes hora trabaje otroa cosa inicio pasado asamblea politicatampoco queremos"
"6521","6521"," lastima permita tomada premio consuelo candidatura partido sabe apuntar da tiros ciegas tratar alcanzar mando pais"
"6522","6522","senor presidente suspenda dinero campanas electorales cancele medicos profesores"
"6523","6523"," planteles preparados pues recursos preparar establecimientos hagan prueba hijos"
"6524","6524"," coe firme documento compromete sufragar tosos gastos ocacione enfermedad caso contagio"
"6525","6525","sra ministra interes retornar estustediantes reportan otroos paises contagios estidiantes puede experimentar plan piloto"
"6526","6526"," cuanta gente dejado ingenieroresos personas trabajan diario listos aprovechan necesidad"
"6527","6527","carta presentacion trabajo nulo asamblea compromisos nadie favor familia cree"
"6528","6528","paguen sueldos servidores publicos ponen dia empleados aviacion civil retrasados mes sueldos"
"6529","6529"," probabilidades ganar senora siempre discurso siempre poder hacen desempleo educacion salusted inseguridad"
"6530","6530","actual asambleista paso funcion fiscalizar fiscalizacion ecuatoriano dinosaurios politicos siempre hacen dineros publicos"
"6531","6531"," desobediencia necesidad muchas familias disparate gobierno inutiles buscan justificar so torpeza"
"6532","6532"," riesgo economia pais corruptosquemanejan pais flamante ministra otroa circo"
"6533","6533","s i habre entonces vamos protestas sacar toodos corruptos hacen robar pais"
"6534","6534"," resultado crisis inducida actual gobierno decisiones ministro finanzas primero pueblo deusteda externa"
"6535","6535"," favor hagan permitan mismos politicos moral principios esten hotroaves candidatos posible"
"6536","6536"," pregunten ministro finanzas paguen tanta gente necesita sueldoquese apiaden pueblo"
"6537","6537"," dinero politicos pueblo necesita dinero necesitamos sueldos alimentar vagos delicuentes representen pais pasan vagos"
"6538","6538","mejor postule reo penitenciaria provincialy veran mejores resultados"
"6539","6539"," mentira virus gente miedo pregunto ban campanas recuerden prohibido aglomeracion personas"
"6540","6540","porq dedica buscar plan piloto gentequeesta buscandoquecomerno trabajo ladoctoronquese llevado pais preocupece enquepaguen"
"6541","6541"," habla dignidad cristina reyes si asambleista parasito pais pre parasitos hacen leyes favor corrupcion"
"6542","6542","arauzcorrea ganadores dusteda revolucion si hizo progresos ecuador pueblo sabe hablen quieran"
"6543","6543"," locosasi infraestructura hospitales tampoco infraestructura colegios acondicionada situacion"
"6544","6544","pueden optar ir dias normales pandemia muertos votan ahora querran "
"6545","6545","cristina reyes hora trabaje otroa cosa inicio pasado asamblea politicatampoco queremos"
"6546","6546"," lastima permita tomada premio consuelo candidatura partido sabe apuntar da tiros ciegas tratar alcanzar mando pais"
"6547","6547","senor presidente suspenda dinero campanas electorales cancele medicos profesores"
"6548","6548"," planteles preparados pues recursos preparar establecimientos hagan prueba hijos"
"6549","6549"," coe firme documento compromete sufragar tosos gastos ocacione enfermedad caso contagio"
"6550","6550","sra ministra interes retornar estustediantes reportan otroos paises contagios estidiantes puede experimentar plan piloto"
"6551","6551"," cuanta gente dejado ingenieroresos personas trabajan diario listos aprovechan necesidad"
"6552","6552","carta presentacion trabajo nulo asamblea compromisos nadie favor familia cree"
"6553","6553","paguen sueldos servidores publicos ponen dia empleados aviacion civil retrasados mes sueldos"
"6554","6554"," probabilidades ganar senora siempre discurso siempre poder hacen desempleo educacion salusted inseguridad"
"6555","6555","actual asambleista paso funcion fiscalizar fiscalizacion ecuatoriano dinosaurios politicos siempre hacen dineros publicos"
"6556","6556"," desobediencia necesidad muchas familias disparate gobierno inutiles buscan justificar so torpeza"
"6557","6557"," riesgo economia pais corruptosquemanejan pais flamante ministra otroa circo"
"6558","6558","s i habre entonces vamos protestas sacar toodos corruptos hacen robar pais"
"6559","6559"," resultado crisis inducida actual gobierno decisiones ministro finanzas primero pueblo deusteda externa"
"6560","6560"," favor hagan permitan mismos politicos moral principios esten hotroaves candidatos posible"
"6561","6561"," pregunten ministro finanzas paguen tanta gente necesita sueldoquese apiaden pueblo"
"6562","6562"," dinero politicos pueblo necesita dinero necesitamos sueldos alimentar vagos delicuentes representen pais pasan vagos"
"6563","6563","mejor postule reo penitenciaria provincialy veran mejores resultados"
"6564","6564"," mentira virus gente miedo pregunto ban campanas recuerden prohibido aglomeracion personas"
"6565","6565","porq dedica buscar plan piloto gentequeesta buscandoquecomerno trabajo ladoctoronquese llevado pais preocupece enquepaguen"
"6566","6566"," habla dignidad cristina reyes si asambleista parasito pais pre parasitos hacen leyes favor corrupcion"
"6567","6567","arauzcorrea ganadores dusteda revolucion si hizo progresos ecuador pueblo sabe hablen quieran"
"6568","6568"," locosasi infraestructura hospitales tampoco infraestructura colegios acondicionada situacion"
"6569","6569","pueden optar ir dias normales pandemia muertos votan ahora querran "
"6570","6570","cristina reyes hora trabaje otroa cosa inicio pasado asamblea politicatampoco queremos"
"6571","6571"," lastima permita tomada premio consuelo candidatura partido sabe apuntar da tiros ciegas tratar alcanzar mando pais"
"6572","6572","senor presidente suspenda dinero campanas electorales cancele medicos profesores"
"6573","6573"," planteles preparados pues recursos preparar establecimientos hagan prueba hijos"
"6574","6574"," coe firme documento compromete sufragar tosos gastos ocacione enfermedad caso contagio"
"6575","6575","sra ministra interes retornar estustediantes reportan otroos paises contagios estidiantes puede experimentar plan piloto"
"6576","6576"," cuanta gente dejado ingenieroresos personas trabajan diario listos aprovechan necesidad"
"6577","6577","carta presentacion trabajo nulo asamblea compromisos nadie favor familia cree"
"6578","6578","paguen sueldos servidores publicos ponen dia empleados aviacion civil retrasados mes sueldos"
"6579","6579"," probabilidades ganar senora siempre discurso siempre poder hacen desempleo educacion salusted inseguridad"
"6580","6580","actual asambleista paso funcion fiscalizar fiscalizacion ecuatoriano dinosaurios politicos siempre hacen dineros publicos"
"6581","6581"," desobediencia necesidad muchas familias disparate gobierno inutiles buscan justificar so torpeza"
"6582","6582"," riesgo economia pais corruptosquemanejan pais flamante ministra otroa circo"
"6583","6583","s i habre entonces vamos protestas sacar toodos corruptos hacen robar pais"
"6584","6584"," resultado crisis inducida actual gobierno decisiones ministro finanzas primero pueblo deusteda externa"
"6585","6585"," favor hagan permitan mismos politicos moral principios esten hotroaves candidatos posible"
"6586","6586"," pregunten ministro finanzas paguen tanta gente necesita sueldoquese apiaden pueblo"
"6587","6587"," dinero politicos pueblo necesita dinero necesitamos sueldos alimentar vagos delicuentes representen pais pasan vagos"
"6588","6588","mejor postule reo penitenciaria provincialy veran mejores resultados"
"6589","6589"," mentira virus gente miedo pregunto ban campanas recuerden prohibido aglomeracion personas"
"6590","6590","porq dedica buscar plan piloto gentequeesta buscandoquecomerno trabajo ladoctoronquese llevado pais preocupece enquepaguen"
"6591","6591"," habla dignidad cristina reyes si asambleista parasito pais pre parasitos hacen leyes favor corrupcion"
"6592","6592","arauzcorrea ganadores dusteda revolucion si hizo progresos ecuador pueblo sabe hablen quieran"
"6593","6593"," locosasi infraestructura hospitales tampoco infraestructura colegios acondicionada situacion"
"6594","6594","pueden optar ir dias normales pandemia muertos votan ahora querran "
"6595","6595","cristina reyes hora trabaje otroa cosa inicio pasado asamblea politicatampoco queremos"
"6596","6596"," lastima permita tomada premio consuelo candidatura partido sabe apuntar da tiros ciegas tratar alcanzar mando pais"
"6597","6597","senor presidente suspenda dinero campanas electorales cancele medicos profesores"
"6598","6598"," planteles preparados pues recursos preparar establecimientos hagan prueba hijos"
"6599","6599"," coe firme documento compromete sufragar tosos gastos ocacione enfermedad caso contagio"
"6600","6600","sra ministra interes retornar estustediantes reportan otroos paises contagios estidiantes puede experimentar plan piloto"
"6601","6601"," cuanta gente dejado ingenieroresos personas trabajan diario listos aprovechan necesidad"
"6602","6602","carta presentacion trabajo nulo asamblea compromisos nadie favor familia cree"
"6603","6603","paguen sueldos servidores publicos ponen dia empleados aviacion civil retrasados mes sueldos"
"6604","6604"," probabilidades ganar senora siempre discurso siempre poder hacen desempleo educacion salusted inseguridad"
"6605","6605","actual asambleista paso funcion fiscalizar fiscalizacion ecuatoriano dinosaurios politicos siempre hacen dineros publicos"
"6606","6606"," desobediencia necesidad muchas familias disparate gobierno inutiles buscan justificar so torpeza"
"6607","6607"," riesgo economia pais corruptosquemanejan pais flamante ministra otroa circo"
"6608","6608","s i habre entonces vamos protestas sacar toodos corruptos hacen robar pais"
"6609","6609"," resultado crisis inducida actual gobierno decisiones ministro finanzas primero pueblo deusteda externa"
"6610","6610"," favor hagan permitan mismos politicos moral principios esten hotroaves candidatos posible"
"6611","6611"," pregunten ministro finanzas paguen tanta gente necesita sueldoquese apiaden pueblo"
"6612","6612"," dinero politicos pueblo necesita dinero necesitamos sueldos alimentar vagos delicuentes representen pais pasan vagos"
"6613","6613","mejor postule reo penitenciaria provincialy veran mejores resultados"
"6614","6614"," mentira virus gente miedo pregunto ban campanas recuerden prohibido aglomeracion personas"
"6615","6615","porq dedica buscar plan piloto gentequeesta buscandoquecomerno trabajo ladoctoronquese llevado pais preocupece enquepaguen"
"6616","6616"," habla dignidad cristina reyes si asambleista parasito pais pre parasitos hacen leyes favor corrupcion"
"6617","6617","arauzcorrea ganadores dusteda revolucion si hizo progresos ecuador pueblo sabe hablen quieran"
"6618","6618"," locosasi infraestructura hospitales tampoco infraestructura colegios acondicionada situacion"
"6619","6619","pueden optar ir dias normales pandemia muertos votan ahora querran "
"6620","6620","cristina reyes hora trabaje otroa cosa inicio pasado asamblea politicatampoco queremos"
"6621","6621"," lastima permita tomada premio consuelo candidatura partido sabe apuntar da tiros ciegas tratar alcanzar mando pais"
"6622","6622","senor presidente suspenda dinero campanas electorales cancele medicos profesores"
"6623","6623"," planteles preparados pues recursos preparar establecimientos hagan prueba hijos"
"6624","6624"," coe firme documento compromete sufragar tosos gastos ocacione enfermedad caso contagio"
"6625","6625","sra ministra interes retornar estustediantes reportan otroos paises contagios estidiantes puede experimentar plan piloto"
"6626","6626"," cuanta gente dejado ingenieroresos personas trabajan diario listos aprovechan necesidad"
"6627","6627","carta presentacion trabajo nulo asamblea compromisos nadie favor familia cree"
"6628","6628","paguen sueldos servidores publicos ponen dia empleados aviacion civil retrasados mes sueldos"
"6629","6629"," probabilidades ganar senora siempre discurso siempre poder hacen desempleo educacion salusted inseguridad"
"6630","6630","actual asambleista paso funcion fiscalizar fiscalizacion ecuatoriano dinosaurios politicos siempre hacen dineros publicos"
"6631","6631"," desobediencia necesidad muchas familias disparate gobierno inutiles buscan justificar so torpeza"
"6632","6632"," riesgo economia pais corruptosquemanejan pais flamante ministra otroa circo"
"6633","6633","s i habre entonces vamos protestas sacar toodos corruptos hacen robar pais"
"6634","6634"," resultado crisis inducida actual gobierno decisiones ministro finanzas primero pueblo deusteda externa"
"6635","6635"," favor hagan permitan mismos politicos moral principios esten hotroaves candidatos posible"
"6636","6636"," pregunten ministro finanzas paguen tanta gente necesita sueldoquese apiaden pueblo"
"6637","6637"," dinero politicos pueblo necesita dinero necesitamos sueldos alimentar vagos delicuentes representen pais pasan vagos"
"6638","6638","mejor postule reo penitenciaria provincialy veran mejores resultados"
"6639","6639"," mentira virus gente miedo pregunto ban campanas recuerden prohibido aglomeracion personas"
